y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0,0.253137,1.090746,1.206686,1.316398,0.379782,0.473,0.531294,0.002259,0.016529,-0.126411,-0.14848,-0.146903,-0.124626
0,0.253137,-0.505256,-0.469269,-0.410885,-0.345163,-0.528116,-0.486503,-0.221191,-0.126784,-0.126411,0.074935,-0.183229,-0.180878
0,0.253137,-0.684261,-0.630736,-0.324711,-0.218196,0.018152,-0.304497,-0.081784,0.806139,-0.010773,0.968851,-0.232319,-0.292876
0,0.253137,-0.348984,-0.31827,-0.280269,-0.229046,-0.19117,-0.160911,-0.255544,-0.192711,-0.215468,-0.24474,-0.246916,-0.234993
0,0.253137,0.101062,0.093659,0.12039,-0.056705,0.002724,0.074274,0.071751,-0.169752,-0.211606,-0.212313,-0.085049,-0.180878
0,-1.486041,-0.622592,-0.677045,-0.494247,-0.63659,-0.663059,-0.652724,-0.341942,0.295863,-0.165601,-0.308063,-0.314136,-0.24613
0,0.253137,0.377617,0.37697,0.402243,-0.025135,-0.181169,-0.148015,-0.10044,-0.118104,-0.170145,-0.22508,-0.221847,-0.23713
0,0.253137,-0.086771,-0.190833,-0.185328,-0.071099,-0.125031,-0.243963,-0.220285,-0.170186,-0.010887,-0.241357,-0.263344,-0.2715
0,0.253137,-0.643696,-0.6371,-0.580652,-0.525261,-0.469346,-0.412905,-0.160815,-0.126784,-0.126411,-0.116564,-0.117776,-0.068374
0,0.253137,0.276537,0.150015,-0.456164,-0.626097,-0.180281,-0.149358,-0.26297,0.394299,-0.126411,1.549475,-0.242137,-0.231505
1,-0.616452,0.086191,0.073117,0.04258,-0.550862,-0.601328,-0.076986,-0.193418,-0.207511,-0.283965,-0.272635,1.989168,-0.225711
0,-0.616452,0.023232,0.070785,0.077592,-0.639372,-0.650821,-0.639996,-0.160815,-0.21081,-0.15481,-0.24423,-0.248683,-0.23713
0,0.253137,-0.220648,-0.606428,-0.477058,-0.562039,-0.564039,-0.501414,-0.273898,-0.210376,-0.28459,-0.292168,-0.027254,-0.283707
0,1.992316,1.162696,1.307679,1.483107,1.749758,2.267391,2.28818,0.261814,0.177029,0.271165,1.28776,-0.314136,0.831656
0,0.253137,1.95963,2.061256,2.120196,2.274056,2.251353,2.21883,0.085517,0.090225,0.1014,0.234517,0.079239,0.044129
1,0.253137,-0.597875,-0.574717,-0.544803,-0.528463,-0.506782,-0.489357,-0.260435,-0.201869,-0.279762,-0.285721,-0.291227,-0.276506
0,0.253137,-0.657847,-0.675416,-0.369341,-0.346065,-0.317642,-0.652724,-0.269491,0.65445,-0.296801,-0.308063,-0.314136,-0.293382
0,0.253137,0.444542,0.533645,0.610713,0.742122,0.8938,0.97829,-0.040064,-0.083382,-0.091311,0.041806,0.013131,-0.012122
0,1.992316,-0.338215,-0.305948,-0.2775,-0.233725,-0.191943,-0.18185,-0.233266,-0.209247,-0.228645,-0.24423,-0.314136,-0.169628
0,1.992316,-0.697068,-0.617402,-0.644806,-0.733167,-0.465859,-0.453927,0.261814,-0.148094,-0.296801,1.223927,-0.314136,1.22542
0,0.253137,0.33056,0.400842,0.459635,0.5783,-0.199444,-0.175083,-0.136303,-0.104302,-0.094719,-0.231463,-0.242137,-0.209004
0,2.861905,-0.542575,-0.501121,-0.490483,-0.447787,-0.394736,-0.387986,-0.176332,-0.25699,-0.201042,-0.174716,-0.314136,-0.293382
0,-0.616452,-0.368663,-0.376466,-0.634669,-0.590734,-0.646199,-0.553653,-0.281566,-0.126437,0.001949,-0.242634,0.072039,-0.135877
0,0.253137,-0.335282,-0.309783,-0.28435,-0.239539,-0.20196,-0.169861,-0.255423,-0.192711,-0.215582,-0.24423,-0.213142,-0.22588
0,0.253137,-0.298152,-0.314954,-0.343356,-0.284213,-0.223327,-0.351212,-0.251378,-0.170186,-0.183208,-0.180397,-0.183229,-0.124626
0,0.253137,-0.691934,-0.573986,-0.542684,-0.523799,-0.502423,-0.484102,0.160805,-0.204907,-0.277377,-0.285466,-0.285468,-0.282132
0,0.253137,-0.695642,-0.690983,-0.58789,-0.49983,-0.475086,-0.447311,-0.341942,0.014012,-0.012818,-0.276146,-0.248683,-0.23713
0,2.861905,-0.610492,-0.588374,-0.557161,-0.528432,-0.488212,-0.48165,-0.263453,-0.198397,-0.228645,-0.212313,-0.314136,-0.293382
0,0.253137,-0.690345,-0.680558,-0.615173,-0.666435,-0.650229,-0.646175,-0.297143,-0.083382,-0.296801,-0.258273,-0.314136,-0.194547
0,-1.486041,-0.696104,-0.594795,-0.656602,-0.669808,-0.559006,-0.646528,0.073442,-0.192494,-0.286919,0.097723,-0.289918,-0.152752
1,-0.616452,-0.695642,-0.687471,-0.676789,-0.671269,-0.658288,-0.650944,-0.326848,-0.253561,-0.296801,-0.289551,-0.307198,-0.289669
0,0.253137,-0.047278,-0.051285,-0.060682,-0.081545,-0.017639,0.009055,-0.214851,-0.150785,-0.228645,-0.116564,-0.183229,-0.209004
1,3.731494,-0.450676,-0.431825,-0.367092,-0.317712,-0.298035,-0.295547,-0.281566,-0.096403,-0.188888,-0.308063,-0.314136,-0.293382
0,-1.486041,-0.654764,-0.667393,-0.648699,-0.645077,-0.475826,-0.647183,-0.240571,-0.169014,-0.196044,0.418548,-0.292537,-0.276506
0,-0.616452,-0.667747,-0.663599,-0.640985,-0.539095,-0.617694,-0.652724,-0.224209,-0.145794,0.190628,-0.132011,-0.314136,-0.059205
0,0.253137,0.46384,0.318816,0.374643,0.219472,0.299535,0.350548,-0.181101,-0.153867,-0.178437,-0.174333,-0.172168,-0.17064
0,0.253137,-0.306939,-0.294496,-0.277572,-0.237673,-0.193029,-0.448957,-0.239303,-0.191887,-0.257044,-0.26338,-0.281409,-0.23713
1,-0.616452,-0.692057,-0.686965,-0.669998,-0.668052,-0.662697,-0.410017,-0.324674,-0.234073,-0.296801,-0.299892,0.683308,5.33181
0,-0.616452,-0.682251,-0.649689,-0.277717,-0.508752,-0.630918,-0.61679,-0.162989,0.956874,0.305073,-0.183333,-0.174066,-0.271444
0,0.253137,-0.437081,-0.414416,-0.406473,-0.363536,-0.333432,-0.354587,-0.264299,-0.195532,-0.213481,-0.267784,-0.266355,-0.293382
0,0.253137,-0.616223,-0.343687,-0.027386,-0.409035,-0.50619,-0.652724,1.15042,1.719227,0.676466,-0.308063,-0.314136,-0.293382
0,1.992316,-0.648816,-0.628319,-0.601128,-0.570308,-0.541061,-0.61501,-0.26768,-0.209421,-0.220467,-0.232293,-0.295482,-0.289669
0,-0.616452,-0.677077,-0.661674,-0.634856,-0.581562,-0.618319,-0.576473,-0.215998,-0.127348,0.0358,-0.134437,-0.016912,0.347159
0,-0.616452,-0.520928,-0.628291,-0.395874,-0.534245,-0.575405,-0.635966,-0.071218,0.594685,-0.284192,0.033763,-0.248814,0.21311
0,0.253137,0.625313,0.3189,0.04369,0.185275,0.142634,0.189146,-0.130627,-0.170186,0.839132,-0.180397,-0.183229,-0.180878
0,0.253137,0.372986,0.440618,0.42781,-0.140925,-0.212405,-0.171708,-0.10044,-0.155733,-0.124594,1.498281,-0.183229,-0.180878
0,0.253137,-0.513065,-0.482771,-0.447685,-0.414476,-0.378024,-0.352354,-0.245341,-0.183206,-0.228645,-0.24423,-0.248683,-0.23713
1,-1.486041,-0.695642,-0.690983,-0.663595,-0.620548,-0.642663,-0.64097,-0.341942,-0.213848,-0.106987,-0.22891,-0.268319,-0.166815
1,-1.486041,-0.698358,-0.693794,-0.677929,-0.625864,-0.663059,-0.652724,-0.341942,-0.248309,-0.126411,-0.308063,-0.314136,-0.293382
0,-0.616452,-0.671197,-0.664499,-0.61797,-0.641082,-0.669177,-0.642179,-0.228134,-0.076525,-0.296801,-0.308063,-0.183229,-0.293382
0,0.253137,0.133981,0.054711,-0.007284,-0.006652,0.096348,0.027039,-0.223304,-0.171401,-0.211095,-0.052731,-0.117776,-0.068374
0,0.253137,1.046908,0.982189,0.229405,0.263214,0.306329,0.332178,-0.040064,-0.161505,-0.166169,-0.161247,-0.176684,-0.180878
0,-1.486041,-0.442242,-0.685532,-0.670993,-0.211668,-0.495893,-0.48207,-0.318456,-0.236026,1.390457,0.343927,0.354405,0.279488
0,1.992316,-0.368812,-0.342731,-0.287868,-0.263415,-0.199213,-0.16976,-0.256571,-0.140759,-0.296801,-0.160609,-0.237359,-0.293382
0,-1.486041,-0.695683,-0.685771,-0.677929,-0.672497,-0.659407,-0.652724,-0.319361,-0.25699,-0.296801,-0.293892,-0.314136,-0.270825
0,0.253137,-0.076015,-0.458689,-0.522986,-0.517146,-0.386248,-0.433575,-0.160815,0.156934,-0.012818,0.330267,0.013131,-0.180878
1,0.253137,-0.260846,-0.282793,-0.344611,-0.356106,-0.540715,-0.570663,-0.220949,-0.169795,-0.012591,-0.24423,-0.248683,-0.124626
0,0.253137,1.002676,1.189305,1.286534,1.38821,1.557592,-0.081201,0.406715,0.003422,-0.296801,0.062551,-0.17027,-0.225486
0,0.253137,0.736782,0.842655,0.901073,0.964174,0.633274,0.665477,-0.01374,-0.039676,0.003653,0.254433,0.242414,0.167884
0,-0.616452,-0.581239,-0.630426,-0.432933,-0.613118,-0.591508,-0.599327,-0.341942,0.480408,-0.296801,-0.030389,-0.105994,-0.249506
0,0.253137,-0.615707,-0.623247,-0.579541,-0.260555,-0.123978,-0.104558,0.152534,0.003422,1.237333,0.649687,0.340398,0.269137
1,0.253137,0.368219,0.404368,0.4498,0.447322,0.549732,0.611844,-0.130627,-0.096403,-0.126411,-0.116564,-0.131325,-0.124626
0,0.253137,-0.289189,-0.300215,-0.372038,-0.432445,-0.245746,-0.581124,-0.13594,-0.183206,-0.296801,0.68588,-0.035043,-0.23713
1,1.992316,-0.661731,-0.6559,-0.641922,-0.633683,-0.621987,-0.610795,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,0.253137,-0.693333,-0.645685,0.456505,0.266852,0.334488,0.374141,-0.147291,3.157478,-0.126411,-0.14848,-0.117776,-0.124626
0,0.253137,-0.383914,-0.533268,-0.524082,-0.462679,-0.457749,-0.485663,-0.239303,-0.197095,0.157572,-0.24423,-0.052323,-0.23713
0,-0.616452,-0.69135,-0.687021,-0.673372,-0.667585,-0.657861,-0.647418,-0.324916,-0.241799,-0.278854,-0.287891,-0.293453,-0.275606
0,0.253137,-0.650025,-0.693667,-0.675174,-0.62745,-0.58529,-0.566264,-0.341942,-0.24041,-0.132205,-0.18678,-0.281409,-0.265256
0,-1.486041,-0.667707,-0.660817,-0.649882,-0.642434,-0.629422,-0.620182,-0.212315,-0.172573,-0.186957,-0.176822,-0.187287,-0.150277
1,1.992316,-0.6626,-0.623935,-0.636154,-0.622196,-0.604255,-0.623104,-0.10044,-0.25699,-0.183208,-0.180397,-0.314136,-0.186503
0,0.253137,0.049144,0.087898,0.14127,0.315537,0.013794,-0.652724,-0.216783,-0.154605,0.157572,-0.116564,-0.314136,-0.293382
0,0.253137,-0.453446,-0.571401,-0.654121,-0.517302,-0.496995,-0.487376,-0.279574,-0.185333,0.270257,-0.281572,-0.290704,-0.286969
1,1.992316,-0.692926,-0.688173,-0.675045,-0.669388,-0.659769,-0.649366,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,0.253137,-0.290574,-0.257347,-0.217975,-0.211574,-0.326146,-0.318418,-0.249205,-0.188849,-0.222057,-0.200823,-0.266879,-0.247143
0,-1.486041,-0.593937,-0.609519,-0.460014,-0.672497,-0.663059,-0.652724,0.010229,0.398986,-0.296801,-0.308063,-0.314136,-0.293382
1,3.731494,-0.673234,-0.6678,-0.654136,-0.646849,-0.635919,-0.625018,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,0.253137,3.020694,3.233224,3.400777,3.239224,3.542751,3.741521,0.329917,0.230587,0.328076,0.330267,0.340398,0.269137
0,-0.616452,-0.065734,0.881771,-0.677929,-0.672497,-0.65337,-0.729009,3.811894,-0.25699,-0.296801,-0.270465,-0.314136,-0.293382
0,-0.616452,-0.701794,-0.674573,-0.660408,-0.572065,-0.620835,-0.640382,-0.200904,-0.204256,0.070162,-0.144203,-0.21792,0.359422
1,-1.486041,-0.561194,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
1,0.253137,-0.556903,-0.541305,-0.513959,-0.50297,-0.472454,-0.444238,-0.287604,-0.204907,-0.296801,-0.24423,-0.222501,-0.293382
1,2.861905,1.982867,2.039127,2.061593,2.211909,2.316357,2.437106,-0.341942,-0.25699,-0.296801,-0.308063,0.078584,-0.293382
0,0.253137,-0.309832,-0.290127,-0.253477,-0.193092,-0.178916,-0.374569,-0.221191,-0.170186,-0.183208,-0.195397,-0.292471,-0.293382
1,0.253137,3.665825,3.766618,3.844177,4.141142,4.364563,4.413224,0.344468,0.236924,0.34023,0.398504,0.411742,0.270712
0,0.253137,0.914837,0.563306,0.636553,-0.199636,-0.16329,-0.152767,0.057986,-0.126784,1.518363,-0.24091,-0.244625,-0.230717
0,0.253137,-0.4736,-0.44676,-0.411332,-0.374371,-0.338696,-0.319878,-0.263453,-0.196227,-0.240005,-0.24423,-0.273162,-0.276506
0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,0.253137,0.100641,0.145589,0.16714,0.251261,-0.030255,0.011019,-0.160815,1.106003,-0.126411,-0.180397,-0.183229,-0.180878
0,-1.486041,-0.379704,-0.500278,-0.477837,-0.458155,-0.651133,-0.652724,0.477535,0.345255,-0.281125,-0.261784,-0.314136,-0.293382
0,0.253137,2.237475,2.266265,2.444184,2.377612,2.628548,2.778028,0.128987,0.161361,0.107761,0.149109,0.171462,0.12637
0,-1.486041,-0.695642,-0.673645,-0.677929,-0.672497,-0.652861,-0.652724,-0.267438,-0.25699,-0.296801,-0.268486,-0.314136,-0.293382
0,0.253137,1.002785,0.978803,1.308438,1.524395,1.744808,1.574145,0.264832,1.045066,-0.012818,0.080552,0.022949,0.269137
0,0.253137,-0.451042,-0.436911,-0.411159,-0.376936,-0.350226,-0.359138,-0.251378,-0.196227,-0.226203,-0.267337,-0.183229,-0.266381
0,-0.616452,-0.679128,-0.685138,-0.67193,-0.666031,-0.656216,-0.645739,-0.316825,-0.238934,-0.273174,-0.281508,-0.286908,-0.261543
0,1.992316,-0.662981,-0.642931,-0.616125,-0.590081,-0.550732,-0.542335,-0.268646,-0.210116,-0.234552,-0.204462,-0.314136,-0.271219
0,-1.486041,-0.566205,-0.500489,-0.472156,-0.487861,-0.450545,-0.481616,0.479528,0.367824,0.381124,0.519531,0.354797,0.274762
1,0.253137,-0.685049,-0.685504,-0.655434,-0.65431,-0.650229,-0.646175,-0.341942,-0.189283,-0.296801,-0.308063,-0.314136,-0.271444
0,-1.486041,-0.570565,-0.571766,-0.429458,-0.644984,-0.663059,-0.652724,0.021217,0.500547,-0.195987,-0.308063,-0.314136,-0.293382
0,-0.616452,0.311887,-0.260059,-0.585237,-0.600713,-0.618516,0.254432,-0.221191,-0.213588,-0.296801,-0.135203,3.221917,-0.180878
0,1.992316,2.853313,3.02008,2.842204,3.195435,3.671559,3.695881,0.21146,0.133671,0.217833,0.914657,-0.314071,0.261149
0,0.253137,0.11907,0.199402,0.268253,-0.110427,-0.059204,-0.011381,-0.040064,-0.083382,-0.15481,-0.14848,-0.183229,-0.23713
0,-0.616452,-0.595377,-0.362205,0.039768,-0.191724,-0.146101,-0.414785,1.07797,1.914232,1.465202,0.978618,0.617462,0.990174
0,-0.616452,-0.695642,-0.690983,-0.677929,-0.530266,-0.63082,-0.586733,-0.341942,-0.25699,0.222888,-0.308063,-0.056904,-0.293382
0,-0.616452,-0.063711,-0.0359,-0.022714,-0.058073,-0.531521,-0.644966,-0.160815,-0.204907,-0.29629,-0.276146,-0.283897,-0.209004
0,0.253137,2.374204,2.551656,2.732656,2.945559,2.869748,3.029921,0.261814,0.220431,0.288204,0.183451,0.209491,0.162259
1,-0.616452,-0.491879,-0.569265,-0.541847,-0.522805,-0.524908,-0.624229,-0.193901,-0.213588,-0.28584,-0.297339,-0.20064,-0.250068
0,0.253137,-0.552503,-0.54722,-0.515891,-0.494871,-0.318086,-0.11779,-0.341942,-0.192625,-0.258577,0.330267,0.441196,0.100381
1,0.253137,-0.025699,-0.03864,0.006242,-0.058244,-0.372859,-0.111527,-0.221191,-0.125482,-0.069615,-0.180397,-0.130867,-0.128226
1,1.992316,-0.314653,-0.252598,-0.222344,-0.193931,-0.095374,-0.065098,-0.12459,-0.204907,-0.296801,-0.037028,-0.235592,-0.209004
0,0.253137,1.944149,1.882184,1.905497,1.977686,1.941876,1.89433,0.080687,0.133627,0.214369,0.138768,0.078584,0.010378
0,-0.616452,-0.681083,-0.644659,-0.592519,-0.670041,-0.481633,-0.650071,-0.142884,0.000774,-0.287827,0.396015,-0.303794,-0.284494
1,0.253137,-0.562158,-0.556957,-0.54463,-0.53339,-0.512769,-0.498626,-0.341942,-0.25699,-0.296801,-0.277423,-0.291882,-0.265256
0,0.253137,3.165286,3.270795,3.306975,-0.672497,3.962646,4.194243,0.504101,0.452457,-0.296801,17.643349,0.457363,0.382766
0,-1.486041,-0.541951,-0.654284,-0.659687,-0.625382,-0.449213,-0.504839,-0.183939,-0.202086,-0.124651,0.521829,0.262312,-0.068206
0,0.253137,0.251019,0.319293,0.225195,0.219845,0.097368,0.577472,-0.10044,-0.03998,0.157572,-0.214867,2.303999,0.269137
1,1.992316,0.752427,0.72459,0.572082,0.547693,0.449052,0.271661,0.104837,-0.25699,-0.024177,-0.193163,-0.314136,-0.175253
1,1.992316,-0.525776,-0.522168,-0.46943,-0.447134,-0.432304,-0.397843,-0.341942,-0.128737,-0.262894,-0.308063,-0.217723,-0.293382
0,-0.616452,-0.655226,-0.502933,-0.645412,-0.644051,-0.61952,-0.466621,0.468539,-0.158597,-0.192579,-0.138586,0.413444,-0.067249
0,1.992316,0.086694,0.161536,0.245988,0.298158,0.445745,0.541907,-0.10044,-0.03998,-0.296801,0.074935,0.013131,-0.293382
0,0.253137,1.715384,1.704279,1.474066,1.384495,1.35128,0.262324,0.533503,-0.25699,-0.012818,0.202601,0.340398,0.239436
0,0.253137,-0.437951,-0.413306,-0.373941,-0.339349,-0.302296,-0.273752,-0.257416,-0.18542,-0.240005,-0.24423,-0.248683,-0.22588
0,0.253137,-0.246709,-0.217515,-0.149408,-0.075265,-0.046917,0.267093,-0.251378,-0.050093,-0.126411,-0.110691,0.825473,-0.012122
0,0.253137,-0.654982,-0.456216,-0.253131,-0.198828,-0.065702,-0.288831,0.666873,1.02202,-0.012818,0.330267,-0.183229,-0.124626
0,0.253137,-0.265029,-0.235204,-0.269814,-0.456725,-0.426596,-0.396466,-0.239303,-0.170186,-0.211606,-0.237846,-0.215956,-0.180878
0,0.253137,-0.423256,-0.396895,-0.363862,-0.313204,-0.291226,-0.268143,-0.251378,-0.191887,-0.183208,-0.308063,-0.260333,-0.23713
0,0.253137,-0.454899,-0.426275,-0.414692,-0.359604,-0.341854,0.020087,-0.239303,-0.25699,-0.15481,-0.308063,-0.261773,-0.248831
0,0.253137,-0.663307,-0.296899,-0.304451,-0.315535,-0.3032,-0.422426,1.35461,-0.18134,-0.228645,-0.180397,-0.183229,-0.293382
0,-0.616452,-0.69461,-0.680123,-0.677929,-0.646025,-0.657647,-0.64856,-0.292071,-0.25699,-0.200077,-0.287062,-0.297904,-0.253893
0,0.253137,0.413415,-0.043684,-0.181607,-0.100012,-0.036703,0.026233,-0.193418,-0.170186,-0.126411,-0.180397,-0.117776,-0.012122
1,0.253137,0.967787,0.944998,0.949813,0.822736,0.799765,0.869161,0.021096,-0.043843,-0.096139,-0.09735,-0.078046,0.016904
1,0.253137,2.161438,2.309076,2.232773,1.956297,2.168848,2.074287,0.261814,0.134495,0.043979,0.043018,0.078584,0.016004
0,0.253137,-0.606227,-0.584763,-0.613471,-0.649336,-0.654143,-0.641323,-0.191003,-0.205211,-0.240005,-0.308063,-0.287955,-0.246018
0,0.253137,-0.059297,-0.015442,0.038816,0.126486,-0.398453,-0.37017,-0.221191,-0.152825,-0.126411,0.718818,-0.248683,-0.248381
0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
1,1.992316,-0.392754,-0.386695,-0.374792,-0.304701,-0.285025,-0.222738,-0.341942,-0.25699,-0.126411,-0.308063,-0.117776,-0.293382
0,0.253137,-0.499267,-0.510788,-0.478789,-0.442207,-0.394176,-0.358348,-0.341942,-0.1918,-0.183208,-0.180397,-0.215105,-0.208779
0,0.253137,-0.545848,-0.616081,-0.375325,-0.564743,-0.048793,-0.169156,-0.02008,0.653799,0.096913,2.107694,-0.183229,0.336639
0,0.253137,-0.265409,-0.291813,-0.331186,-0.374138,-0.389669,-0.471424,-0.221191,-0.170186,-0.183208,-0.116564,-0.150503,-0.242755
0,0.253137,0.894086,0.952908,1.00856,1.036969,1.124769,1.108561,-0.038494,-0.059902,-0.063935,-0.046348,-0.052323,-0.068374
0,-1.486041,-0.635453,-0.615491,-0.588525,-0.672497,-0.663059,-0.652724,-0.271121,-0.213588,-0.296801,-0.308063,-0.314136,-0.293382
0,-1.486041,-0.306233,-0.473329,-0.442897,-0.417134,-0.663059,-0.652724,-0.257899,-0.204907,-0.278115,-0.308063,-0.314136,0.19286
0,0.253137,0.136046,0.182316,0.130297,0.11761,0.170662,0.142566,-0.190097,-0.256295,-0.183038,-0.179567,0.013589,-0.287026
0,-1.486041,-0.682061,-0.565514,-0.677929,-0.672497,-0.663059,-0.639459,0.197212,-0.25699,-0.296801,-0.308063,-0.262428,-0.293382
0,0.253137,1.363878,1.371679,1.386061,1.453621,1.540009,1.592717,0.020312,0.046824,-0.012818,0.011102,0.013131,-0.030179
1,0.253137,-0.283526,-0.271089,-0.382997,-0.422605,-0.40245,-0.387667,-0.239182,-0.190541,-0.209107,-0.263252,-0.266748,-0.26205
0,0.253137,-0.601719,-0.495487,-0.531854,-0.576666,-0.561654,-0.546684,0.503316,-0.207294,-0.242844,-0.308063,-0.304318,0.044129
0,0.253137,-0.608522,-0.576206,-0.532864,-0.507213,-0.478886,-0.452785,-0.221191,-0.170186,-0.240005,-0.24423,-0.248683,-0.23713
1,0.253137,0.111886,0.164205,0.100851,0.137196,-0.179525,-0.163917,-0.160815,-0.145447,-0.171735,-0.231463,-0.242137,-0.231505
1,1.992316,0.603883,0.785723,0.845917,0.983076,1.040849,1.182209,0.322189,-0.092062,-0.069615,-0.308063,0.261854,-0.293382
1,-0.616452,-0.671305,-0.690983,-0.644878,-0.654575,-0.653074,-0.601073,-0.341942,-0.157512,-0.231315,-0.308063,-0.112802,-0.013079
0,-0.616452,-0.639065,-0.650813,-0.656991,-0.653999,-0.654127,-0.637276,-0.169328,-0.19397,-0.229213,-0.273401,-0.253919,-0.263344
0,1.992316,1.09429,1.123493,1.228695,1.375371,1.507902,1.554213,-0.052139,-0.02913,-0.009978,0.055785,0.019676,-0.011447
0,0.253137,-0.695642,-0.651375,-0.640437,-0.628973,-0.617003,-0.652724,-0.171743,-0.25699,-0.285442,-0.308063,-0.314136,-0.293382
0,0.253137,3.333237,3.53622,3.122759,3.247758,3.063411,2.817153,0.352377,0.133627,0.157572,0.138768,0.176764,0.044467
0,-0.616452,-0.411292,-0.395027,-0.302418,-0.390242,-0.364569,0.106245,0.936148,0.878881,0.739681,0.856122,2.650967,-0.286632
1,-1.486041,-0.123343,-0.669697,-0.656472,-0.387506,-0.664934,-0.654638,-0.25005,-0.192104,0.749734,-0.308063,-0.314136,0.981849
0,0.253137,-0.133379,-0.104494,-0.061359,0.00384,0.06758,0.10826,-0.263453,-0.169752,-0.196726,-0.195589,-0.196975,-0.202141
0,0.253137,0.400432,0.379359,0.349048,0.379658,0.35166,0.314916,-0.203078,-0.170186,-0.126411,-0.308063,-0.117776,-0.180878
0,-0.616452,-0.643764,-0.625439,-0.600537,-0.342614,-0.513658,0.771282,-0.06029,-0.019451,0.912059,0.272051,5.236572,0.060161
0,0.253137,-0.46886,-0.43937,-0.402305,-0.356308,-0.323942,-0.380312,-0.233266,-0.191887,-0.205927,-0.255081,-0.248683,-0.23713
0,0.253137,2.261839,2.330082,2.33713,1.93054,1.595506,1.194031,0.150421,0.179112,0.044603,0.075573,0.112227,0.269756
1,0.253137,-0.002816,0.026723,0.072761,0.072267,0.137091,0.175797,-0.269491,-0.165846,-0.296801,-0.193163,-0.183229,-0.180878
0,0.253137,-0.142247,-0.131569,-0.001819,0.039934,0.208181,0.355351,-0.341942,0.113576,-0.296801,0.254305,0.271148,0.232236
0,-1.486041,-0.285726,-0.244252,-0.224175,-0.679337,-0.667006,-0.656754,-0.195893,-0.213588,-0.296801,-0.295296,-0.314136,-0.293382
0,-0.616452,-0.695642,-0.690983,-0.677929,-0.579231,-0.394604,-0.647922,-0.341942,-0.25699,0.043979,0.733754,-0.295416,-0.293382
0,0.253137,0.218004,0.22739,0.315276,0.088526,0.081314,0.050346,-0.160815,0.177029,-0.183208,-0.212313,-0.215956,-0.203379
0,0.253137,0.168001,0.099588,0.094261,0.012763,0.029041,-0.0185,-0.205493,-0.19193,-0.222454,-0.213143,-0.183229,-0.012122
1,0.253137,0.361877,0.425626,0.501005,0.527532,0.614473,0.685023,-0.166853,-0.087722,-0.14061,-0.12933,-0.104685,-0.126651
0,1.992316,0.581488,0.079468,-0.006318,-0.561059,-0.514431,-0.505813,-0.125858,-0.105083,-0.183208,-0.180397,-0.314136,-0.23713
1,1.992316,-0.105784,-0.065434,-0.054668,0.005053,0.102845,0.142683,-0.215153,-0.25699,-0.199793,-0.052731,-0.183229,-0.186335
1,1.992316,0.215139,0.269471,0.326711,0.429882,0.523941,0.535375,-0.160815,-0.126784,-0.126411,-0.116564,-0.314136,0.173509
0,-1.486041,-0.109776,-0.079849,-0.677929,-0.672497,-0.663059,-0.652724,-0.191003,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,0.253137,-0.046233,-0.003261,0.047829,0.11862,0.195137,0.248186,-0.209115,-0.148485,-0.183208,-0.174013,-0.150503,-0.169628
0,-1.486041,-0.242961,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,0.253137,-0.49814,-0.51971,-0.469084,-0.414631,-0.361954,-0.279881,-0.221191,-0.126784,-0.126411,-0.116564,0.013131,-0.124626
0,-0.616452,-0.695642,-0.606541,-0.575994,0.010789,-0.158207,-0.429999,0.020915,-0.203649,2.19981,-0.268869,0.554037,-0.254006
1,0.253137,-0.039891,0.001502,0.043157,0.086785,0.092647,0.135228,-0.215153,-0.178866,-0.296801,-0.204398,-0.202865,-0.124626
1,0.253137,0.659604,0.732669,0.74541,0.733604,0.82697,0.901065,-0.082327,-0.25699,-0.058255,-0.101372,-0.091595,-0.093688
1,0.253137,0.020203,-0.026374,0.022017,0.079153,-0.363961,-0.340549,-0.235137,-0.169882,-0.193318,-0.266507,-0.268319,-0.23713
0,-0.616452,-0.406905,-0.655548,-0.677929,-0.650564,-0.639126,-0.577397,-0.189675,-0.25699,-0.216661,-0.215186,-0.020512,0.379447
0,-1.486041,-0.667775,-0.632731,-0.667835,-0.59392,-0.651643,-0.598873,-0.091625,-0.226608,-0.008445,-0.263763,-0.104227,-0.293382
0,-1.486041,-0.340524,-0.636749,-0.672737,-0.666901,-0.663059,-0.640634,-0.106839,-0.241365,-0.276354,-0.308063,-0.26701,-0.274594
1,1.992316,0.284644,0.458954,0.457544,0.558247,0.678704,0.664503,0.31585,-0.25699,-0.132091,0.097596,-0.314136,-0.119001
